price,bedrooms,living_in_m2,real_bathrooms
227000,2,118.91584,1
504600,3,219.25108,3
499900,3,219.25108,2
753000,3,284.28318,2
269950,2,149.57383,2
365000,2,198.81242,2
762500,3,305.65087,3
675000,2,120.7739,2
925000,3,226.68332,1
275000,2,110.55457,1
348000,2,123.56099,1
917000,3,325.1605,2
235000,1,80.82561,2
395000,3,191.38018,1
365000,3,224.82526,2
775000,2,279.63803,2
584000,2,137.49644,2
1050000,3,255.48325,2
254000,2,117.98681,1
269950,3,182.08988,2
239950,2,133.78032,1
400000,2,110.55457,2
360000,2,181.16085,1
326250,2,98.47718,1
509900,2,281.49609,2
399500,2,224.82526,1
380000,3,166.29637,1
283000,3,137.49644,1
417838,3,235.04459,2
433000,2,200.67048,1
800000,3,249.90906999999999,3
508800,2,159.79316,2
368000,3,195.09629999999999,1
1127000,3,293.57348,2
236000,3,151.43189,2
600000,3,157.9351,1
645000,2,192.30921,1
925000,3,350.24431,3
526000,2,122.63195999999999,1
552775,2,176.5157,2
875000,2,303.79281,2
776000,3,282.42512,2
960000,3,295.43154,2
151100,2,78.03852,1
370000,2,165.36734,2
339900,2,136.56741,2
268450,3,204.3866,2
291000,3,147.71577,1
735000,3,263.84452,3
765000,3,188.59309,2
320000,3,158.86413,1
540400,3,156.07704,1
515000,2,225.75429,2
395000,1,102.1933,1
635000,3,272.20579,2
379000,3,223.89623,2
685000,3,293.57348,2
670000,3,264.77355,2
240000,3,183.94794,2
460000,2,111.4836,2
275000,3,185.806,1
295000,1,76.18046,1
738515,3,312.15408,2
350000,2,112.41263,3
240000,2,99.40621,1
1088000,3,387.40551,3
327000,3,150.50286,2
550000,1,100.33524,1
698000,2,245.26391999999998,2
316000,3,186.73503,2
260000,2,201.59951,1
780000,3,295.43154,2
413000,3,130.99323,1
340000,2,203.45757,1
725000,3,244.33489,2
450000,2,259.19937,2
339000,2,183.855037,2
395000,3,133.78032,1
399950,3,183.01891,2
335000,2,91.04494,1
630000,3,185.806,2
368000,2,158.86413,1
883000,3,274.99288,2
450000,1,111.4836,1
799950,3,349.31528,3
345000,3,193.23824,3
945000,3,270.34773,2
390000,1,62.24501,1
925000,3,270.34773,2
365000,1,111.4836,1
390000,2,208.10272,2
411753,2,158.86413,2
507000,2,196.95436,2
650000,3,317.72826,2
583000,3,244.33489,2
435000,3,196.02533,2
205000,3,95.69009,1
725000,1,181.16085,1
585000,1,164.43831,1
260000,2,181.16085,2
350000,2,186.73503,2
535000,3,175.58667,2
490000,3,199.74145,2
609850,1,177.44473,2
292000,3,224.267842,2
415000,2,150.50286,2
960000,2,228.54138,1
139950,1,78.410132,1
225000,2,154.21898,1
500000,3,142.14159,2
785000,2,194.16727,2
625000,2,208.10272,1
1010000,3,169.08346,1
520000,1,116.12875,1
855000,3,261.05743,2
496000,3,196.02533,1
802541,3,277.77997,2
189000,1,157.9351,2
445000,3,201.59951,2
850000,3,216.46399,2
764000,3,259.19937,2
535000,2,157.00607,2
553000,2,121.70293,1
240000,2,117.05778,1
239900,3,137.49644,1
657000,3,284.28318,2
785200,2,170.94152,2
397000,3,215.53496,2
285650,2,96.61912,1
715000,3,275.92191,2
370000,2,106.83845,1
384000,3,195.09629999999999,1
741000,3,192.30921,2
460000,3,204.3866,2
580000,2,189.52212,2
783500,2,264.77355,2
920000,3,328.87662,2
220000,1,98.47718,1
385000,3,196.95436,3
459900,2,239.68974,1
585000,2,206.24466,1
560000,3,213.6769,2
362000,2,214.60593,2
549000,3,158.86413,2
635000,2,248.98004,2
680000,3,174.65764,1
362500,2,89.18688,1
640000,3,141.21256,2
225000,2,162.58025,2
449000,1,140.28353,1
200000,1,63.17404,1
910000,3,268.48967,1
275000,3,191.38018,2
355000,2,109.62554,1
335000,2,240.432964,2
275000,3,124.49002,1
570000,2,157.9351,1
446000,3,180.23182,2
548000,3,317.72826,3
210750,3,170.94152,1
699950,3,192.30921,2
999000,3,261.05743,3
550000,2,183.94794,2
225000,2,188.59309,2
713000,3,239.68974,2
540000,3,235.97362,2
230000,3,177.44473,2
729999,3,334.4508,3
507200,2,151.43189,3
319950,1,118.91584,2
277140,2,110.55457,1
315000,3,157.9351,2
650000,1,85.47076,1
365000,2,204.3866,2
600000,1,143.99965,1
270000,3,184.87697,2
275000,1,108.69651,1
359950,2,166.29637,2
315000,2,181.16085,2
472000,3,165.36734,2
375000,2,112.41263,1
302500,3,184.87697,2
375000,3,214.60593,2
588000,3,179.30279,1
594866,2,258.27034,3
597500,2,199.74145,2
286000,2,156.07704,2
205500,1,83.6127,1
729000,2,209.03175,3
520000,2,112.41263,2
440000,3,260.1284,2
545000,2,191.38018,2
509000,1,144.92867999999999,2
246500,2,150.50286,2
452100,3,293.57348,2
370000,3,235.137493,2
815000,3,130.0642,2
595000,1,91.04494,1
580000,2,155.14801,2
645000,3,148.6448,1
1120000,3,235.97362,1
792500,2,182.08988,1
1027000,2,225.75429,2
344000,1,98.47718,1
760000,3,225.75429,2
395000,3,209.03175,2
268000,2,116.12875,1
200000,1,116.12875,1
325000,3,197.88339,2
252000,2,190.45115,1
437000,2,206.24466,1
335000,2,112.41263,2
561000,2,152.36092,2
495000,3,168.15443,1
234950,1,159.79316,2
300000,3,177.816342,2
174950,2,98.47718,1
105000,2,78.03852,1
435000,3,330.73468,3
400000,3,146.78674,1
403950,3,196.95436,2
600000,1,85.47076,1
589000,2,215.53496,2
263950,2,157.9351,1
210000,1,134.70935,1
275000,3,170.94152,2
277000,3,171.87055,2
301000,3,261.05743,2
193000,2,89.18688,1
680000,3,252.69616,2
635000,3,249.90906999999999,3
548500,3,169.08346,2
1096500,3,372.54103,3
465000,3,201.59951,2
240000,3,111.4836,1
252000,2,142.14159,1
1085000,2,294.50251,2
504975,1,176.5157,2
468000,3,195.09629999999999,2
595000,1,80.82561,1
205000,2,89.18688,1
750000,3,276.85094,2
460000,1,101.26427,1
622500,3,276.85094,2
497000,1,71.53531,1
400000,2,160.72219,1
351000,2,107.76748,1
444950,2,187.66406,2
341000,2,159.79316,1
315000,2,130.0642,2
326188,2,120.7739,1
741500,1,199.74145,2
299900,2,112.41263,2
600000,2,153.28995,1
465000,1,67.81919,1
422000,3,214.60593,2
445000,3,256.41228,2
554000,2,163.50928,2
500000,2,142.14159,1
528000,2,144.92867999999999,2
530000,3,208.10272,2
310000,2,184.87697,1
445000,3,272.20579,3
465000,2,199.74145,2
910000,3,257.34131,2
390000,2,115.19972,1
280000,3,190.45115,2
526750,3,210.88981,2
300000,2,192.30921,2
240000,2,175.58667,1
510000,3,186.73503,2
290000,2,136.56741,1
979700,3,230.39944,2
810000,3,187.66406,2
350000,1,261.98646,2
210000,3,139.3545,2
446500,2,246.19295,2
216000,1,104.98039,1
215150,2,85.47076,1
273000,3,202.52854,1
868000,3,187.66406,2
290000,1,71.53531,1
700000,3,211.81884,2
760000,3,283.35415,1
374900,3,276.85094,2
210000,1,90.11591,1
630000,2,143.07062,1
870000,3,296.36057,2
289275,2,265.70258,2
315000,2,154.21898,2
381000,1,124.49002,2
245000,2,127.27711,1
585000,2,157.9351,2
196440,2,144.92867999999999,2
664000,3,233.18653,2
290000,2,153.28995,2
760000,3,295.43154,3
255000,2,171.87055,2
425000,1,84.54173,1
712500,2,164.43831,1
419950,3,209.96078,2
290750,2,117.98681,2
846450,3,344.67013,2
585000,2,177.44473,2
870000,3,270.34773,2
565000,3,182.08988,2
560000,2,259.19937,1
448500,2,170.01248999999999,2
519000,1,77.10949,1
175000,1,77.10949,1
240000,3,187.66406,1
696950,3,227.61235,2
456200,1,112.41263,1
199500,2,85.47076,1
398750,2,207.17369,2
535000,3,243.40586,2
580000,1,184.87697,1
400000,3,183.94794,1
463000,3,248.98004,2
427000,1,133.78032,1
199950,2,93.83203,1
548000,3,157.00607,1
718000,2,377.18618,1
695000,3,293.57348,2
775000,3,383.68939,3
405000,2,117.05778,1
975000,3,252.69616,2
537000,2,143.99965,2
200000,2,119.84487,2
368000,3,249.816167,2
957500,3,219.25108,2
535900,2,174.65764,2
460000,3,162.58025,1
315000,3,213.6769,2
572000,2,219.25108,2
440000,1,118.91584,1
280000,1,91.97397,1
760000,3,291.71542,3
780000,3,325.1605,2
169000,2,84.54173,1
203000,2,78.03852,1
1011000,2,178.37376,2
404000,2,220.18010999999998,2
675000,3,237.83168,2
259000,3,117.05778,1
458450,3,123.56099,1
353000,2,117.05778,1
549000,3,224.82526,2
180000,3,135.63838,1
725000,2,169.08346,2
449500,3,189.52212,2
250000,2,113.34166,1
349500,2,130.0642,1
510000,2,213.6769,2
669000,3,250.8381,2
160000,3,141.21256,1
375000,2,117.05778,1
238000,2,115.19972,1
746300,2,191.38018,1
437500,2,196.95436,2
670000,2,156.07704,2
518000,3,268.48967,2
516130,2,140.28353,1
226800,1,115.19972,1
239900,3,145.85771,1
160000,2,98.47718,1
750000,3,264.77355,1
280000,2,148.6448,2
303500,3,314.94117,3
450000,2,137.49644,1
615000,1,112.41263,1
527550,1,76.18046,1
407450,3,214.60593,1
373500,3,242.47683,2
621000,3,181.16085,2
1088890,3,321.44438,2
900000,2,379.04424,3
349170,3,155.14801,1
499950,2,170.01248999999999,1
641000,3,344.67013,2
475300,2,196.02533,1
350000,2,130.99323,2
355000,2,182.08988,1
229500,1,109.62554,1
356999,2,93.83203,1
452000,3,145.85771,1
350000,3,234.11556,3
183500,2,96.61912,1
342000,3,221.10914,2
450000,3,208.10272,2
780000,2,204.944018,2
577500,1,216.46399,2
300523,2,220.18010999999998,2
475000,3,177.44473,1
385000,2,93.83203,2
114000,1,67.81919,1
480000,3,193.23824,2
260000,2,155.14801,1
481000,3,212.376258,2
665000,2,147.71577,2
545000,2,140.28353,1
605000,2,300.07669,2
368000,3,240.61877,1
850000,3,318.65729,2
766500,1,207.17369,1
360000,3,255.48325,2
625000,2,120.7739,1
675500,3,191.38018,2
815000,2,259.19937,2
320000,3,102.1933,1
509500,1,147.71577,2
285000,2,138.42547,1
840500,3,212.74787,2
440000,3,213.6769,2
590000,2,144.92867999999999,1
252500,1,71.53531,1
1100000,3,355.81849,2
565000,2,222.03817,2
520000,3,187.66406,2
325000,3,194.16727,2
522000,3,263.380005,2
280000,2,152.36092,2
265000,2,171.87055,2
256400,2,138.42547,1
203000,2,138.42547,1
759000,3,324.23147,2
312000,2,116.593265,1
357500,2,99.40621,1
352000,3,276.85094,2
245000,2,142.14159,2
605000,2,247.12198,2
949000,3,276.85094,2
550000,2,104.98039,1
552500,2,187.66406,1
310000,3,174.65764,3
638000,2,196.02533,2
249950,2,104.05136,1
330000,2,95.69009,1
556000,3,356.74752,2
290000,2,150.50286,2
419950,2,211.81884,2
474950,2,142.14159,3
890000,3,257.34131,2
554000,1,155.14801,2
395000,1,73.39337,1
290000,1,116.12875,1
260000,3,126.34808,1
599000,3,239.68974,2
520000,2,193.23824,1
210000,2,198.81242,2
317000,3,219.25108,2
454000,2,235.04459,2
400000,2,125.41905,1
652500,3,235.97362,2
722000,3,296.36057,2
326000,1,95.69009,1
787000,2,123.56099,1
314900,3,250.8381,1
850000,3,320.51535,3
245000,2,94.76106,1
510000,3,227.61235,2
750000,2,152.36092,1
385000,3,217.39302,2
499000,3,209.03175,2
418500,3,203.45757,2
140000,1,83.6127,1
343000,2,104.98039,3
880000,3,245.26391999999998,2
550000,2,170.94152,1
275000,1,202.52854,1
525000,3,211.81884,1
359950,2,180.23182,2
1070000,3,330.73468,3
451300,2,131.92226,2
256703,2,155.14801,2
622100,3,211.81884,2
425000,2,196.95436,1
272925,1,118.91584,1
392500,3,199.74145,2
353500,3,164.43831,2
365000,2,204.3866,2
410000,2,130.99323,1
560000,1,93.83203,1
462000,3,116.12875,1
265000,2,135.63838,1
265000,2,169.08346,1
269950,2,154.21898,2
469950,3,252.69616,2
356000,1,114.27069,2
412000,3,225.75429,3
315000,2,143.07062,2
276900,2,150.50286,2
287000,3,210.88981,2
320000,2,79.89658,1
399500,2,130.99323,1
312000,2,165.36734,2
425000,2,149.57383,1
668750,3,217.39302,2
437500,2,151.43189,1
637000,3,196.95436,2
453000,2,132.85129,2
715000,2,184.87697,2
501000,1,120.7739,2
430000,1,70.60628,1
525000,1,142.14159,1
365000,3,211.81884,2
374900,2,230.39944,2
445000,2,209.03175,2
320000,2,137.49644,3
415000,2,117.98681,1
210000,2,130.0642,1
431000,2,168.15443,1
632000,3,327.01856,3
183000,2,108.69651,1
402000,1,57.59986,1
600000,3,224.82526,2
749999,3,284.28318,2
605000,2,227.61235,2
438000,1,151.43189,1
417000,2,147.71577,1
240000,3,178.37376,1
775000,3,267.56064,2
383000,3,200.67048,2
262000,3,170.94152,1
532500,2,200.67048,2
272500,2,130.99323,2
419000,2,163.50928,2
545000,3,293.57348,3
364900,3,231.32847,2
336500,2,137.49644,1
655000,2,117.98681,1
250000,1,104.98039,2
380000,3,256.41228,2
258305,1,69.67725,1
657100,3,129.13517,1
255000,1,68.74822,1
144975,1,83.6127,1
685000,3,308.43796,2
635000,2,124.49002,1
649950,3,176.5157,2
320000,3,121.70293,1
305500,3,171.87055,2
930800,3,385.54745,2
859990,3,327.01856,2
423000,2,170.01248999999999,1
450000,1,261.05743,2
213400,3,156.07704,2
375000,3,176.5157,2
305000,2,88.25785,1
538000,2,135.63838,1
375000,3,176.5157,2
470000,3,215.53496,2
365000,2,204.3866,2
961000,3,240.61877,2
725000,1,223.89623,1
305000,2,138.42547,2
240000,2,136.56741,1
1039000,3,254.55422,2
199950,2,143.99965,1
352500,2,92.903,1
410000,2,246.19295,3
869900,3,255.48325,3
688000,3,371.612,3
650000,2,221.10914,2
825000,2,193.23824,1
329780,2,160.72219,2
491300,2,162.58025,1
358000,2,188.221478,2
565500,2,165.36734,1
607000,3,199.74145,2
740000,3,284.28318,3
356000,1,132.85129,1
450000,3,212.74787,2
210000,3,111.4836,1
542000,1,82.68367,1
251000,2,120.7739,2
407193,3,174.65764,2
568000,2,163.50928,1
429900,3,267.56064,3
494900,2,189.52212,2
230000,1,82.68367,1
600000,3,294.50251,2
330000,2,130.0642,2
314000,2,150.50286,1
379900,2,167.2254,2
290000,3,123.56099,1
375000,3,209.03175,2
870000,3,315.8702,3
649000,1,209.96078,1
925000,3,203.45757,2
740000,3,231.32847,2
199500,2,157.00607,1
453000,1,156.07704,1
372000,3,216.46399,2
876650,2,201.59951,3
405000,3,313.08311,2
292000,2,165.36734,2
985000,1,252.69616,2
750000,2,104.05136,1
260000,2,109.62554,1
359950,1,82.962379,1
344000,2,116.12875,2
625000,3,203.45757,3
380000,2,157.00607,1
435000,2,109.62554,1
375000,2,104.98039,1
429800,2,183.01891,2
705000,1,204.3866,2
476800,2,176.5157,1
483500,2,111.4836,2
330000,3,166.29637,2
380000,2,222.03817,2
1150000,2,293.57348,2
799000,3,289.85735999999997,3
209000,2,116.12875,1
625000,2,170.94152,1
875000,2,301.93475,3
679000,3,341.88304,2
345000,1,79.89658,1
992000,2,274.06385,2
799000,3,168.15443,1
460000,2,155.14801,1
249900,2,102.1933,1
563950,3,283.35415,2
461000,3,157.9351,2
560000,3,183.94794,1
445950,2,120.7739,1
169500,2,98.47718,1
516000,2,216.46399,3
693000,2,196.95436,2
260000,3,148.6448,1
435000,1,69.67725,1
530000,2,226.68332,2
805000,3,367.89588,2
330000,3,292.64445,3
415000,2,362.3217,2
430000,2,170.01248999999999,2
385000,3,203.45757,1
452000,2,213.6769,2
565000,1,159.79316,1
779000,2,184.87697,1
750000,2,259.19937,2
780000,2,242.47683,2
178000,2,78.03852,1
735000,2,138.42547,2
258000,2,194.16727,1
554729,3,187.66406,2
498000,2,230.39944,2
510000,3,233.18653,2
479950,1,126.34808,2
250000,2,137.49644,1
574000,1,102.1933,2
238000,2,126.34808,1
749000,2,261.98646,2
275000,1,109.62554,1
342500,2,87.32882,1
570000,3,228.54138,3
304400,3,198.81242,2
395000,1,91.04494,1
840000,3,325.1605,3
575000,1,121.70293,1
252000,2,155.14801,2
350000,3,221.10914,2
379500,3,196.95436,2
284000,2,100.33524,1
628000,3,262.91549,2
493000,2,166.29637,2
696000,3,339.09595,3
885000,3,253.62519,2
380000,2,120.7739,1
712000,3,291.71542,2
337000,2,135.63838,2
855000,3,236.90265,3
536000,3,234.11556,2
655000,3,264.77355,3
690000,2,163.50928,1
1008000,3,246.19295,3
514000,2,149.57383,1
700000,3,231.32847,2
350000,2,148.6448,3
240000,3,174.65764,1
440250,2,171.87055,1
200000,3,177.44473,2
310000,3,174.65764,1
298000,3,224.82526,2
303500,3,178.37376,2
532500,2,291.71542,3
689000,2,204.3866,1
1030000,3,255.48325,2
170000,2,125.41905,1
517100,2,146.78674,1
608000,3,231.32847,2
975000,3,287.9993,2
579000,1,144.92867999999999,1
845000,3,222.03817,3
283450,3,257.34131,2
284700,2,157.9351,1
397000,2,152.36092,1
569000,3,340.95401,3
1030000,2,360.46364,3
911100,3,309.36699,3
225000,3,167.2254,2
975000,3,280.56706,2
248500,1,81.75464,1
231500,3,193.23824,2
587000,3,335.37982999999997,3
908950,3,287.07027,2
295000,2,130.0642,2
274950,2,130.99323,2
313000,3,228.54138,2
733500,2,196.95436,1
810000,3,185.806,1
444900,3,289.85735999999997,2
498000,2,150.50286,2
196000,2,192.30921,2
313950,2,140.28353,1
205000,2,131.92226,1
244000,2,185.806,1
417000,2,169.08346,2
225000,2,147.71577,2
130000,2,111.4836,1
577000,1,101.26427,1
525000,2,162.58025,2
252000,2,108.69651,1
485000,1,191.38018,1
1010800,3,335.37982999999997,3
289999,3,202.52854,2
719000,3,288.92833,2
850000,3,295.43154,2
500000,2,199.74145,1
431000,2,157.00607,2
540000,2,241.5478,1
825000,2,233.18653,2
460000,3,314.94117,2
337000,3,207.17369,2
279000,3,183.94794,2
320000,2,153.28995,1
535000,3,219.25108,2
314950,3,175.58667,1
355000,1,117.98681,1
480000,2,195.09629999999999,1
1001000,3,287.9993,2
325000,2,236.90265,2
485000,3,252.69616,2
790100,3,240.61877,2
497000,3,208.10272,2
780000,2,225.75429,1
455000,2,202.52854,2
199900,3,167.039594,1
335000,2,264.77355,2
135000,1,72.46433999999999,1
679950,3,264.77355,2
700000,2,231.32847,2
420000,2,230.39944,2
255000,2,98.47718,1
405000,2,187.66406,1
450000,2,152.36092,1
219950,2,94.76106,1
560000,3,211.81884,2
399000,2,208.10272,3
599950,3,252.69616,1
135000,1,69.67725,1
400000,3,168.15443,1
259950,1,99.40621,2
295000,1,144.92867999999999,1
744000,3,262.91549,2
450000,2,208.10272,2
555000,2,183.94794,2
375000,3,163.230571,2
395000,2,161.65122,1
315000,3,183.01891,2
615000,2,206.24466,1
580000,2,297.2896,2
755000,1,126.34808,2
550000,3,240.61877,2
827500,2,168.15443,2
439000,2,142.14159,1
330950,2,151.43189,2
425000,3,129.13517,2
1065000,3,313.08311,3
630000,1,212.74787,2
471000,3,316.79923,2
759950,3,195.09629999999999,3
672500,1,172.79958,1
372000,3,263.84452,2
565000,3,265.70258,3
314950,2,141.21256,1
635250,2,205.31563,2
840000,3,293.57348,3
500000,2,165.36734,1
310000,3,95.69009,1
405300,2,222.03817,2
249000,2,101.26427,1
347500,2,109.62554,1
590000,2,248.98004,2
370000,2,162.58025,2
380000,3,278.709,1
190000,1,86.39979,1
279000,1,164.43831,2
666000,2,258.27034,2
686000,3,256.41228,2
269000,2,122.63195999999999,1
222000,2,135.63838,1
550000,3,180.23182,2
215000,1,104.05136,1
320000,2,182.08988,1
465000,2,134.70935,2
934550,3,215.53496,3
319900,2,105.90942,1
335500,2,117.05778,1
479000,3,220.18010999999998,2
239900,2,130.99323,2
413107,2,131.92226,1
335000,3,187.66406,2
1110000,3,327.01856,3
565000,2,173.72861,2
475000,2,124.49002,1
432000,3,223.89623,1
210500,2,170.94152,1
238000,2,94.76106,2
560000,2,172.79958,2
349000,1,116.12875,1
274000,2,170.01248999999999,2
312000,3,166.29637,2
420000,2,98.47718,1
285000,1,72.46433999999999,1
322000,2,128.20614,3
465000,3,298.21863,3
435000,2,104.05136,1
500000,3,157.9351,2
475000,3,171.87055,2
359000,3,257.34131,3
756100,3,185.806,2
339950,2,124.49002,2
300000,2,196.95436,1
240000,2,145.85771,1
453246,2,186.73503,2
410000,3,192.30921,2
575000,2,192.30921,2
232000,2,118.91584,2
137000,2,88.25785,1
699950,2,233.18653,2
252000,2,130.0642,1
229999,3,155.14801,2
580000,2,135.63838,1
507000,2,198.81242,1
279000,3,186.642127,2
314000,2,168.15443,1
375000,2,198.81242,1
173000,1,161.65122,1
850830,2,192.30921,2
417000,2,120.7739,2
302000,1,108.69651,1
880000,2,358.60558,1
240000,1,62.24501,1
517000,2,152.36092,2
625000,2,223.89623,2
279900,2,130.99323,2
257000,2,129.785491,1
253500,1,75.25143,1
565000,1,161.65122,1
359782,2,171.87055,2
396480,2,92.903,1
441500,1,93.83203,1
365000,3,188.59309,2
825000,2,315.8702,2
630000,1,236.90265,2
532500,2,150.50286,1
176000,2,143.07062,2
980000,3,208.10272,2
299000,2,186.73503,1
575000,3,248.05101,1
520000,2,143.07062,1
510000,3,122.63195999999999,1
470000,3,250.8381,2
660000,2,248.98004,2
155000,2,90.11591,1
289000,2,155.14801,2
700000,1,107.76748,1
438000,3,181.16085,1
500000,2,150.50286,1
250000,2,93.83203,1
790000,3,330.73468,3
440000,2,129.13517,2
260000,2,131.271939,2
247000,2,140.28353,2
306000,2,144.92867999999999,1
648000,3,205.31563,2
340500,2,168.15443,1
315000,2,93.83203,1
219000,1,83.6127,1
450000,2,211.81884,2
330000,3,162.58025,2
436000,2,106.83845,2
559950,1,173.72861,2
425000,1,133.78032,2
395000,1,130.0642,1
325000,2,125.41905,2
990000,2,236.90265,3
401000,2,104.05136,1
401000,3,279.63803,1
230000,2,158.86413,2
256000,1,79.89658,1
665000,2,180.23182,2
781000,3,240.61877,2
643000,3,210.88981,2
324000,3,196.02533,1
628000,2,159.79316,2
267500,3,222.03817,3
589410,2,263.84452,3
530000,2,127.27711,1
448000,1,103.12233,1
349950,3,131.92226,1
429000,2,178.37376,2
250000,2,151.246084,1
775000,3,175.58667,1
241000,1,136.56741,2
359000,2,126.34808,1
153000,1,65.96113,1
505000,2,172.79958,2
655000,2,130.99323,2
440500,2,148.6448,2
890000,3,137.49644,2
399000,2,91.97397,1
350000,2,151.43189,2
808100,3,280.56706,3
477500,1,194.16727,2
392440,3,236.623941,2
182200,3,104.98039,1
279200,1,59.45792,1
655000,2,220.18010999999998,2
245000,3,190.45115,2
325000,2,145.85771,2
230000,2,94.76106,1
355000,2,189.52212,1
368000,2,162.58025,1
475000,2,136.56741,1
282950,2,116.12875,1
653000,2,260.1284,2
783200,3,147.71577,2
725000,2,276.85094,2
440000,2,212.74787,2
440000,3,207.17369,2
257000,3,272.20579,2
169317,1,73.39337,1
349950,1,145.85771,3
230000,1,118.91584,1
657000,3,202.52854,2
539000,2,262.91549,2
166000,1,104.05136,1
220000,2,97.54814999999999,1
550000,3,256.41228,3
599000,3,253.62519,2
1115000,3,375.32812,3
420000,3,222.9672,2
568500,3,279.63803,2
133000,3,132.85129,2
165000,2,118.91584,1
559950,3,227.61235,3
330000,3,185.806,2
375000,3,132.85129,1
706000,3,254.55422,2
630000,3,260.778721,2
305000,3,159.235742,2
263000,2,130.99323,1
830000,3,261.05743,2
429950,2,170.01248999999999,1
325000,3,197.88339,2
805000,2,100.33524,1
365500,1,105.90942,1
440000,2,176.5157,2
338000,3,142.14159,1
